"listing_id";"listing_name";"brand";"listing_description";"condition";"size";"listing_url";"colour";"favorite";"views";"location";"price";"price_tax";"total_price";"payment_option";"upload_time";"processed_at";"username";"rating";"reviewsCount";"followers";"following";"lastSeen";"wardrobeQuantity";"category_id"
"6112943619";"H&M slippers met sleehak";"";"Rechte slippers van H&M nieuw in maat 38 zwart met wit nooit gedragen";"New without tags";"38";"https://www.vinted.nl/items/6112943619-hm-slippers-met-sleehak";"Black, White";"5";"66";"Rotterdam, Nederland";"8";"1.1";"9.1";"";"2 days ago";"2025-04-11T08:27:22.781Z";"bloempjebianca";"4.8";"137";"39";"10";"";"113";"2949"
"6083708340";"Lange mouwen trui";"";"Nieuw 
Valt eerder als M dan L";"New with tags";"M / 38 / 10";"https://www.vinted.nl/items/6083708340-lange-mouwen-trui";"Beige";"0";"4";"Nederland, Nederland";"3.7";"0.89";"4.59";"";"a week ago";"2025-04-10T19:48:14.858Z";"silviamorren";"5";"30";"2";"3";"";"28";"224"
"4575407917";"Het verhaal van Alice Hart - Holly Ringland";"";"Roman";"Very good";"";"https://www.vinted.nl/items/4575407917-het-verhaal-van-alice-hart-holly-ringland";"";"0";"34";"Workum, Nederland";"3";"0.85";"3.85";"";"10 months ago";"2025-04-10T18:35:55.151Z";"eljawalsweer123";"4.8";"111";"5";"6";"";"71";"2342"
"4472996729";"Trui KappAhl";"";"In nette staat
Maat xs";"Very good";"XS / 34 / 6";"https://www.vinted.nl/items/4472996729-trui-kappahl";"Khaki";"1";"12";"";"1";"0.75";"1.75";"";"11 months ago";"2025-04-10T22:13:28.519Z";"";"";"";"";"";"";"";"1066"
"6109662339";"Object broek";"";"Goede broek";"Good";"XL / 42 / 14";"https://www.vinted.nl/items/6109662339-object-broek";"Grey";"1";"17";"Noordwijkerhout, Nederland";"5";"0.95";"5.95";"";"2 days ago";"2025-04-10T20:10:07.655Z";"doornroosje2";"4.6";"118";"10";"6";"";"24";"1846"
"6115366545";"bruiloft hoge hakken";"";"Witte hakken 10 cm 1 keer gebruikt

U kunt meer korting krijgen als u meerdere producten combineert.😊";"Very good";"36";"https://www.vinted.nl/items/6115366545-bruiloft-hoge-hakken";"White, Cream";"1";"13";"Gilze, Nederland";"10";"1.2";"11.2";"";"a day ago";"2025-04-10T20:12:45.336Z";"esmailay";"0";"0";"2";"3";"";"41";"543"
"5980292296";"Jas Xxl nieuw";"";"Er staat maat 3 in
Oksel Oksel 68 cm
Kleur Zwart goud bruin
Merk Big Trend";"New without tags";"XXL / 44 / 16";"https://www.vinted.nl/items/5980292296-jas-xxl-nieuw";"Black, Gold";"1";"47";"Nederland";"4.5";"0.93";"5.43";"";"3 weeks ago";"2025-04-11T09:11:41.591Z";"che3101";"4.9";"352";"19";"1";"";"556";"1079"
"6111811784";"Costes jasje";"";"Ribstof 
Lekker zacht en comfortabel";"New without tags";"M / 38 / 10";"https://www.vinted.nl/items/6111811784-costes-jasje";"Brown";"1";"102";"Hillegom, Nederland";"3";"0.85";"3.85";"";"2 days ago";"2025-04-10T20:37:02.754Z";"minimaliserenmetkids";"4.8";"52";"2";"1";"";"72";"2529"
"6114058453";"Leuke cropped sweater";"";"Leuke sweater, voor mij helaas te kort geworden niet veel gedragen";"Very good";"S / 36 / 8";"https://www.vinted.nl/items/6114058453-leuke-cropped-sweater";"Light blue";"0";"8";"Naaldwijk, Nederland";"4";"0.9";"4.9";"";"a day ago";"2025-04-10T17:35:23.854Z";"joella2007";"5";"7";"3";"5";"";"14";"196"
"6092443450";"Bodywarmer van Pescara";"";"Lange bodywarmer met grote zakken en een zachte binnenkant";"Very good";"One size";"https://www.vinted.nl/items/6092443450-bodywarmer-van-pescara";"Black";"0";"15";"Enkhuizen, Nederland";"7.5";"1.08";"8.58";"";"5 days ago";"2025-04-10T19:30:53.780Z";"annetenfred";"4.9";"369";"7";"0";"";"538";"2524"
"6078326378";"";"";"";"";"";"https://www.vinted.nl/items/6078326378-kort-leren-broekje";"";"0";"0";"Nederland, Nederland";"0";"0.91";"5.11";"";"";"2025-04-10T19:47:43.945Z";"silviamorren";"5";"30";"2";"3";"";"28";"1100"
"3235890884";"";"";"";"";"";"https://www.vinted.nl/items/3235890884-short-supertrash-elastisch";"";"0";"0";"Nederland";"0";"0.8";"2.79";"";"";"2025-04-10T22:52:49.824Z";"lotteklein16";"4.8";"140";"10";"5";"";"153";"1838"
"4720471555";"Zwart shirt";"";"Zwart shirt met leuke print";"New without tags";"M / 38 / 10";"https://www.vinted.nl/items/4720471555-zwart-shirt";"Black";"0";"9";"Eindhoven, Nederland";"2";"0.8";"2.8";"";"9 months ago";"2025-04-10T22:43:48.740Z";"carmen09051966";"4.6";"115";"1";"0";"";"75";"221"
"6058000531";"Festival tasje hippie Ibiza boho";"";"Ideaal voor telefoon";"Very good";"";"https://www.vinted.nl/items/6058000531-festival-tasje-hippie-ibiza-boho";"Multi, Gold";"3";"91";"Moordrecht, Nederland";"3";"0.85";"3.85";"";"a week ago";"2025-04-11T07:59:25.919Z";"mirellalemmens";"4.8";"298";"28";"1";"";"411";"158"
"5949972133";"Kort boxpakje";"";"Roze 1 keer gedragen";"Very good";"1-3 months / 56 cm";"https://www.vinted.nl/items/5949972133-kort-boxpakje";"Rose";"0";"0";"Coevorden, Nederland";"1";"0.75";"1.75";"";"4 weeks ago";"2025-04-10T19:51:03.092Z";"joellebosgraaf";"4.9";"7";"0";"0";"";"153";"1514"
"5641240963";"H en M shirt longsleeve 158-164";"";"Zwart met zilveren sterren 

1 x gedragen 
Kijk ook eens naar mijn andere advertenties ivm bundelkorting 😉... more";"Very good";"13 years / 158 cm";"https://www.vinted.nl/items/5641240963-h-en-m-shirt-longsleeve-158-164";"Black, Silver";"0";"8";"Moordrecht, Nederland";"1.5";"0.78";"2.28";"";"2 months ago";"2025-04-11T07:57:44.248Z";"mirellalemmens";"4.8";"298";"28";"1";"";"411";"1539"
"5564819092";"";"";"";"";"";"https://www.vinted.nl/items/5564819092-heppiejoe-blauwe-trui-met-bruine-knopen-7480";"";"0";"0";"Drachten, Nederland";"0";"1";"6.95";"";"";"2025-04-10T21:03:48.139Z";"jenniferdejong94";"5";"347";"60";"111";"";"223";"1668"
"6113063487";"";"";"";"";"";"https://www.vinted.nl/items/6113063487-blue-ridge-blauwe-spijkerbroek-maat-s";"";"0";"0";"Nederland";"0";"0.85";"3.85";"";"";"2025-04-11T08:26:40.769Z";"av.clothes";"3.8";"341";"48";"1";"";"79";"1817"
"5719262029";"Slangenprint blouse maat 40";"";"Leuk voorjaars blouse in slangenprint maat 40 van Shein";"Very good";"L / 40 / 12";"https://www.vinted.nl/items/5719262029-slangenprint-blouse-maat-40";"Beige, Brown";"0";"15";"Eindhoven, Nederland";"3";"0.85";"3.85";"";"2 months ago";"2025-04-10T22:43:35.367Z";"carmen09051966";"4.6";"115";"1";"0";"";"75";"1043"
"5709590300";"Asymmetrisch vest van happy size maat 42  nieuw";"";"Mooi  vest van happy size nieuw met kaartje";"New with tags";"XL / 42 / 14";"https://www.vinted.nl/items/5709590300-asymmetrisch-vest-van-happy-size-maat-42-nieuw";"Purple, Lilac";"0";"21";"Assendelft, Nederland";"10";"1.2";"11.2";"";"2 months ago";"2025-04-10T21:45:51.856Z";"claudiakooij";"4.6";"920";"151";"4";"";"317";"194"
"4956737550";"";"";"";"";"";"https://www.vinted.nl/items/4956737550-summier-rokje-van-only";"";"0";"0";"Nederland";"0";"1.05";"8.04";"";"";"2025-04-11T08:28:50.897Z";"leo-nie2812";"4.8";"344";"27";"13";"";"165";"198"
"4992847149";"Shirt Pieces";"";"Zo goed als nieuw
Maat M";"Very good";"M / 38 / 10";"https://www.vinted.nl/items/4992847149-shirt-pieces";"Blue";"0";"40";"";"2";"0.8";"2.8";"";"7 months ago";"2025-04-10T22:24:09.206Z";"";"";"";"";"";"";"";"1045"
"5687772441";"Sweater van Protest";"";"Sweater in bruin grijs beige";"Good";"L";"https://www.vinted.nl/items/5687772441-sweater-van-protest";"Grey, Brown";"0";"4";"Enkhuizen, Nederland";"4.5";"0.93";"5.43";"";"2 months ago";"2025-04-10T19:30:20.541Z";"annetenfred";"4.9";"369";"7";"0";"";"538";"1811"
"5571958244";"Jurk van Pescara";"";"Jurk met korte mouw met ruches overslagje elastische taille";"Good";"M / 38 / 10";"https://www.vinted.nl/items/5571958244-jurk-van-pescara";"Brown, Multi";"2";"28";"Enkhuizen, Nederland";"4";"0.9";"4.9";"";"3 months ago";"2025-04-10T19:10:42.315Z";"annetenfred";"4.9";"369";"7";"0";"";"538";"1059"
"5230747307";"Hakken 39/40 primairk";"";"Leuke  pumps  van primark";"New without tags";"39.5";"https://www.vinted.nl/items/5230747307-hakken-3940-primairk";"Red, Turquoise";"1";"36";"Assendelft, Nederland";"5";"0.95";"5.95";"";"5 months ago";"2025-04-10T22:01:23.596Z";"claudiakooij";"4.6";"920";"151";"4";"";"317";"543"
"4453837209";"Sportlegging mintgroen";"";"Mooie mintgroene sportlegging. Weinig gedragen. Voor vragen dm gerust! 🎀";"Very good";"S / 36 / 8";"https://www.vinted.nl/items/4453837209-sportlegging-mintgroen";"Light blue, Mint";"0";"7";"Doornspijk, Nederland";"3.5";"0.88";"4.38";"";"11 months ago";"2025-04-11T08:46:25.064Z";"noa20524";"4.6";"33";"1";"0";"";"42";"525"
"6113710667";"Bruine slippers met hoge hak";"";"Gemakkelijke leren slippers met open teen en hak";"Good";"38";"https://www.vinted.nl/items/6113710667-bruine-slippers-met-hoge-hak";"Brown";"0";"14";"Heel, Nederland";"2.5";"0.83";"3.33";"";"2 days ago";"2025-04-10T20:49:24.702Z";"rgeetje";"5";"2";"0";"0";"";"12";"543"
"6100838863";"";"";"";"";"";"https://www.vinted.nl/items/6100838863-zwarte-rugzak-met-emblemen";"";"0";"0";"Gouda, Nederland";"0";"0.85";"3.85";"";"";"2025-04-10T23:18:46.730Z";"nicoliensammy";"5";"33";"3";"3";"";"169";"157"
"6085411672";"Bodenschatz handtas dames/heren";"";"Bodenschatz handtas";"Very good";"";"https://www.vinted.nl/items/6085411672-bodenschatz-handtas-damesheren";"Black, Silver";"0";"7";"Nederland";"17.5";"1.58";"19.08";"";"6 days ago";"2025-04-11T08:48:35.469Z";"allyouislove";"4.8";"43";"5";"36";"";"115";"156"
"6113908678";"Korte leren broekje";"";"Kort leren broekje";"Good";"S / 36 / 8";"https://www.vinted.nl/items/6113908678-korte-leren-broekje";"Black";"0";"0";"Bergen op Zoom, Nederland";"2";"0";"";"";"an hour ago";"2025-04-08T20:56:09.503Z";"s.omgc";"5";"2";"1";"0";"";"42";"1100"
"6114011543";"";"";"";"";"";"https://www.vinted.nl/items/6114011543-teddyjasje";"";"0";"0";"Yerseke, Nederland";"0";"1.05";"8.05";"";"";"2025-04-10T19:48:55.788Z";"berthildec";"4.9";"45";"5";"2";"";"40";"1037"
"5555643170";"Only spijkerblouse maat 34";"";"Nooit gedragen";"New without tags";"XS / 34 / 6";"https://www.vinted.nl/items/5555643170-only-spijkerblouse-maat-34";"Blue";"0";"7";"Helmond, Nederland";"3.5";"0.88";"4.38";"";"3 months ago";"2025-04-10T19:02:03.900Z";"su_ce";"4.8";"44";"5";"4";"";"135";"1835"
"6106401274";"";"";"";"";"";"https://www.vinted.nl/items/6106401274-col-top";"";"0";"0";"Ter Aar, Nederland";"0";"0.9";"4.9";"";"";"2025-04-11T08:49:53.840Z";"dianavilla75";"4.6";"206";"6";"5";"";"96";"529"
"5964736190";"Spijker Rok, meisjes maat 152";"";"Van het merk Europe Kids.";"Very good";"12 years / 152 cm";"https://www.vinted.nl/items/5964736190-spijker-rok-meisjes-maat-152";"Blue";"1";"9";"Sneek, Nederland";"4";"0.9";"4.9";"";"3 weeks ago";"2025-04-10T20:49:31.034Z";"wil5n";"5";"31";"0";"0";"";"11";"1248"
"6113330249";"Knie jurk";"";"Nooit gedragen";"New without tags";"L / 40 / 12";"https://www.vinted.nl/items/6113330249-knie-jurk";"Apricot";"0";"41";"Rijssen, Nederland";"2.5";"0.83";"3.33";"";"a day ago";"2025-04-09T18:30:21.431Z";"18juliet";"4.2";"33";"6";"23";"";"7";"1055"
"6077162542";"Adidas sweater vintage";"";"✅ condition: 9/10
🚚 shipping: within 2 days
📐 size: M
Unisex
🔹 #Vintage
🔹 #VintageFashion
🔹 #VintageStyle
🔹 #Retro
🔹 #SecondHand
🔹 #Thrifted
🔹 #PreLoved
🔹 #90sFashion
🔹 #80sStyle
🔹 #Y2KFashion... more";"Very good";"M / 38 / 10";"https://www.vinted.nl/items/6077162542-adidas-sweater-vintage";"Red, Black";"1";"6";"Nijmegen, Nederland";"19.99";"1.7";"21.69";"";"a week ago";"2025-04-11T09:29:57.664Z";"rebrandclothes";"5";"1";"4";"0";"";"21";"196"
"5939557095";"Shirt";"";"Shirt grijs lange mouw
Name it maat 86";"Good";"18-24 months / 86 cm";"https://www.vinted.nl/items/5939557095-shirt";"Grey";"0";"1";"Nederland";"1.5";"0";"";"";"4 weeks ago";"2025-04-08T21:37:22.928Z";"vampiertje234";"5";"30";"2";"0";"";"32";"1539"
"5352642026";"Broek Gina Benotti";"";"In goede staat
Maat 44/46";"Very good";"XXL / 44 / 16";"https://www.vinted.nl/items/5352642026-broek-gina-benotti";"Grey";"0";"14";"";"4.99";"0.95";"5.94";"";"5 months ago";"2025-04-10T22:15:17.908Z";"";"";"";"";"";"";"";"1070"
"6112834277";"Panter broek";"";"Weinig gedragen";"Good";"L / 40 / 12";"https://www.vinted.nl/items/6112834277-panter-broek";"Beige, Black";"1";"59";"Cadier en Keer, Nederland";"4";"0.9";"4.9";"";"2 days ago";"2025-04-10T22:39:22.210Z";"isadeveij";"1";"1";"2";"0";"";"25";"1071"
"6096216624";"Zara korte broek";"";"Heel goed";"Very good";"4 years / 104 cm";"https://www.vinted.nl/items/6096216624-zara-korte-broek";"Black, Grey";"0";"6";"Nederland";"8";"1.1";"9.1";"";"4 days ago";"2025-04-10T22:47:01.978Z";"lucygeli";"4.8";"315";"43";"9";"";"99";"1201"
"4644093163";"Broek pull&bear";"";"Best wat gedragen maar ziet er nog goed uit";"Good";"S / 36 / 8";"https://www.vinted.nl/items/4644093163-broek-pullbear";"Grey";"0";"1";"Doetinchem, Nederland";"8";"1.1";"9.1";"";"9 months ago";"2025-04-10T19:46:30.500Z";"luna_kappelle";"4.6";"25";"1";"1";"";"19";"1845"
"6023439690";"";"";"";"";"";"https://www.vinted.nl/items/6023439690-shirtje-t-shirt";"";"0";"0";"Voorburg, Nederland";"0";"0.75";"1.75";"";"";"2025-04-11T08:26:39.172Z";"robin11021234";"4.9";"151";"58";"2";"";"55";"1535"
"6050031398";"Damestrui";"";"Trui
Maat 46
100% polyester";"Good";"XXXL / 46 / 18";"https://www.vinted.nl/items/6050031398-damestrui";"Black, Pink";"1";"18";"Nederland";"4";"0.9";"4.9";"";"a week ago";"2025-04-10T19:49:35.968Z";"m_tinaa";"4.9";"20";"2";"2";"";"42";"1066"
"6110106017";"Jungle tuniek";"";"Tuniekje met jungle print";"Very good";"12-18 months / 80 cm";"https://www.vinted.nl/items/6110106017-jungle-tuniek";"Blue, Multi";"0";"1";"Hillegom, Nederland";"2";"0.8";"2.8";"";"2 days ago";"2025-04-10T20:35:32.398Z";"minimaliserenmetkids";"4.8";"52";"2";"1";"";"72";"1554"
"6114134353";"Leuk broekje met rafels";"";"Leuk korte broekje";"Very good";"XXS / 32 / 4";"https://www.vinted.nl/items/6114134353-leuk-broekje-met-rafels";"Light blue";"1";"38";"Bleiswijk, Nederland";"2";"0.8";"2.8";"";"2 days ago";"2025-04-11T08:46:27.844Z";"nance3009";"5";"73";"5";"0";"";"47";"538"
"6124882827";"Sandalen zara met stevige hak";"";"Gedragen maar nog in prima staat";"Good";"38";"https://www.vinted.nl/items/6124882827-sandalen-zara-met-stevige-hak";"Black, White";"0";"0";"Nederland";"8";"1.1";"9.1";"";"2 hours ago";"2025-04-10T21:26:38.580Z";"lndj2";"4.9";"51";"2";"0";"";"32";"543"
"4595908943";"";"";"";"";"";"https://www.vinted.nl/items/4595908943-stoer-jasje-met-studs";"";"0";"0";"Nederland";"0";"1.2";"11.15";"";"";"2025-04-11T08:32:51.688Z";"leo-nie2812";"4.8";"344";"27";"13";"";"165";"1521"
"4395369362";"Tumble n Dry trui 68";"";"#tumblendry68
#tumblendry";"Very good";"6-9 months / 68 cm";"https://www.vinted.nl/items/4395369362-tumble-n-dry-trui-68";"Red";"0";"54";"Drachten, Nederland";"3.99";"0.9";"4.89";"";"11 months ago";"2025-04-10T21:11:55.719Z";"jenniferdejong94";"5";"347";"60";"111";"";"223";"1672"
"6114088276";"Zwarte tas";"";"Paar keer gebruikt";"Very good";"";"https://www.vinted.nl/items/6114088276-zwarte-tas";"Black";"0";"3";"Bergen op Zoom, Nederland";"1";"0";"";"";"an hour ago";"2025-04-08T20:57:08.395Z";"s.omgc";"5";"2";"1";"0";"";"42";"156"
"6113760562";"Gebreide trui";"";"Maat 36, unfaced";"New with tags";"S / 36 / 8";"https://www.vinted.nl/items/6113760562-gebreide-trui";"Grey, Blue";"0";"0";"Nederland";"10";"1.2";"11.2";"";"2 days ago";"2025-04-11T08:24:27.763Z";"sen6161";"4.8";"129";"38";"10";"";"73";"529"
"6121611700";"Te koop mooie sandaal/slipper van Nelson. Maat 39";"";"Te koop mooie sandaal/slipper van Nelson. Maat 39";"New without tags";"39";"https://www.vinted.nl/items/6121611700-te-koop-mooie-sandaalslipper-van-nelson-maat-39";"Black";"0";"6";"Zevenbergen, Nederland";"5";"0.95";"5.95";"";"13 hours ago";"2025-04-10T23:03:56.983Z";"fancor";"4.9";"169";"14";"0";"";"17";"2949"
"4874331882";"Overhemd";"";"Nette overhemd
Matriaal is katoen .(waslabel is er uit)";"Good";"L";"https://www.vinted.nl/items/4874331882-overhemd";"Multi";"0";"7";"Enkhuizen, Nederland";"3";"0.85";"3.85";"";"7 months ago";"2025-04-10T19:17:30.791Z";"annetenfred";"4.9";"369";"7";"0";"";"538";"1801"
"5626050723";"Moscino- muts";"";"Nieuw zonder prijskaartje";"Very good";"S";"https://www.vinted.nl/items/5626050723-moscino-muts";"Black, Pink";"0";"9";"Utrecht, Nederland";"19.99";"1.7";"21.69";"";"2 months ago";"2025-04-10T17:35:33.009Z";"iriscoraly";"4.5";"23";"9";"5";"";"8";"2934"
"6113869138";"Lange jumpsuit";"";"Jumpsuit zwart, lange benen
Kanten bovenkant
Klein stukje los naadje achterkan";"Good";"M / 38 / 10";"https://www.vinted.nl/items/6113869138-lange-jumpsuit";"Black";"1";"16";"Alphen Aan Den Rijn, Nederland";"2";"0.8";"2.8";"";"a day ago";"2025-04-10T18:33:29.087Z";"matthijs_r";"4.9";"7";"1";"1";"";"31";"1131"
"5473100574";"Drykorn blazer";"";"Unisex. Gloed als nieuw, zonder prijskaartje
Nieuwprijs €150";"New without tags";"S / 36 / 8";"https://www.vinted.nl/items/5473100574-drykorn-blazer";"Pink, Black";"3";"239";"Utrecht, Nederland";"29";"2.15";"31.15";"";"4 months ago";"2025-04-09T18:18:23.503Z";"iriscoraly";"4.5";"23";"8";"5";"";"8";"2526"
"3535479504";"H&M Sweatshirt";"";"H&M SWEATSHIRT grijs/blauw kleur.";"Very good";"S";"https://www.vinted.nl/items/3535479504-hm-sweatshirt";"Grey, Blue";"0";"17";"Oostvoorne, Nederland";"3";"0";"";"";"18 months ago";"2025-04-08T21:22:58.850Z";"pienbrouwer";"4.7";"85";"9";"12";"";"41";"1810"
"4429154061";"Leren heuptas";"";"Bruin room wit
Lengte riem 111cm";"Very good";"";"https://www.vinted.nl/items/4429154061-leren-heuptas";"Cream, Brown";"2";"77";"Nederland";"25";"1.95";"26.95";"";"11 months ago";"2025-04-11T09:13:05.929Z";"che3101";"4.9";"352";"19";"1";"";"556";"19"
"5212975830";"";"";"";"";"";"https://www.vinted.nl/items/5212975830-wit-shirtje";"";"0";"0";"Workum, Nederland";"0";"0.85";"3.85";"";"";"2025-04-10T18:34:41.939Z";"eljawalsweer123";"4.8";"111";"5";"6";"";"71";"221"
"4390400680";"Teenslippers Armani Jeans";"";"Teenslippers Armani, gedragen";"Good";"42";"https://www.vinted.nl/items/4390400680-teenslippers-armani-jeans";"White";"0";"78";"Goirle, Nederland";"15";"1.45";"16.45";"";"11 months ago";"2025-04-10T20:18:52.726Z";"kvdhvb";"4.9";"156";"19";"9";"";"104";"2969"
"6043446415";"H&M rok nieuw M";"";"Kleur creme beige";"New without tags";"M / 38 / 10";"https://www.vinted.nl/items/6043446415-hm-rok-nieuw-m";"Cream, Beige";"0";"3";"Nederland";"5";"0.95";"5.95";"";"2 weeks ago";"2025-04-11T09:04:21.786Z";"che3101";"4.9";"352";"19";"1";"";"556";"2927"
"3690784783";"Gattino kinderschoenen";"";"Jongens sneakers maat 20
Valt heel smal
Nooit gedragen";"New without tags";"20";"https://www.vinted.nl/items/3690784783-gattino-kinderschoenen";"White, Blue";"0";"31";"Waalwijk, Nederland";"7.5";"1.08";"8.58";"";"17 months ago";"2025-04-09T18:26:08.963Z";"annelijnn93";"4.5";"118";"10";"1";"";"84";"2750"
"4881947979";"Broekje HEMA";"";"Broekje van HEMA 
Maat 68
Lekker dun voor warmere dagen";"Very good";"6-9 months / 68 cm";"https://www.vinted.nl/items/4881947979-broekje-hema";"Grey, White";"0";"0";"Waalwijk, Nederland";"3";"0.85";"3.85";"";"7 months ago";"2025-04-10T17:38:42.811Z";"annelijnn93";"4.5";"118";"10";"1";"";"84";"1883"
"6114049307";"Gebreide spencer";"";"Gebreide spencer. Wijdvallend.";"Very good";"L / 40 / 12";"https://www.vinted.nl/items/6114049307-gebreide-spencer";"Khaki";"0";"4";"Yerseke, Nederland";"3";"0.85";"3.85";"";"2 days ago";"2025-04-10T19:49:20.592Z";"berthildec";"4.9";"45";"5";"2";"";"40";"197"
"6001749134";"Romper babystyling 86/92";"";"Een leuke korte broek eronder en je hebt een toffe zomeroutfit! 

#romper #babystyling #roze #stippen #zomer #summer #rufflemouwen #ruffle 
#jenniferdejong94maat86
#jenniferdejong94maat92
#jenniferdejong94babystyling... more";"Very good";"18-24 months / 86 cm";"https://www.vinted.nl/items/6001749134-romper-babystyling-8692";"Pink, Black";"3";"17";"Drachten, Nederland";"9.95";"1.2";"11.15";"";"3 weeks ago";"2025-04-10T21:13:19.236Z";"jenniferdejong94";"5";"347";"60";"111";"";"223";"1515"
"6112923940";"Star Party Liqued Eyeshadow";"";"Oogschaduw, by Rude, nieuw, comet beam";"New with tags";"";"https://www.vinted.nl/items/6112923940-star-party-liqued-eyeshadow";"";"0";"6";"Rotterdam, Nederland";"3";"0.85";"3.85";"";"2 days ago";"2025-04-11T07:53:29.287Z";"madrettor80";"4.9";"519";"28";"19";"";"179";"964"
"6074492380";"Converse x hello kitty";"";"Converse all stars maat 37.5
Hello kitty editie";"Very good";"37.5";"https://www.vinted.nl/items/6074492380-converse-x-hello-kitty";"White";"3";"37";"Nederland";"45";"2.95";"47.95";"";"a week ago";"2025-04-10T23:07:23.366Z";"jildoualice";"5";"26";"7";"0";"";"60";"2632"
"6113517690";"Hoodie";"";"Groene hoodie van de sting";"Very good";"M / 38 / 10";"https://www.vinted.nl/items/6113517690-hoodie";"Green, Khaki";"0";"8";"Enschede, Nederland";"3";"0";"";"";"3 hours ago";"2025-04-08T21:41:05.017Z";"marit360";"4.1";"18";"3";"7";"";"30";"196"
"5718272842";"Vest Casual Ladies";"";"In perfecte staat
Maat L

#find_yourself_women_40";"Very good";"L / 40 / 12";"https://www.vinted.nl/items/5718272842-vest-casual-ladies";"Black";"1";"42";"";"4";"0.9";"4.9";"";"2 months ago";"2025-04-10T22:21:40.406Z";"";"";"";"";"";"";"";"1078"
"5094231213";"";"";"";"";"";"https://www.vinted.nl/items/5094231213-jeans-92-zeeman";"";"0";"0";"Drachten, Nederland";"0";"0.8";"2.79";"";"";"2025-04-10T21:10:54.544Z";"jenniferdejong94";"5";"347";"60";"111";"";"223";"1696"
"6122991291";"gymshark shirt";"";"weinig gedragen";"Very good";"S / 36 / 8";"https://www.vinted.nl/items/6122991291-gymshark-shirt";"Black";"1";"22";"Nederland";"10";"1.2";"11.2";"";"8 hours ago";"2025-04-10T22:40:35.959Z";"jillgrv";"4.5";"263";"29";"5";"";"36";"576"
"5210680486";"Broek";"";"Joggingbroek met wijde pijp";"Good";"L";"https://www.vinted.nl/items/5210680486-broek";"Black";"0";"9";"Enkhuizen, Nederland";"3.5";"0.88";"4.38";"";"5 months ago";"2025-04-10T19:29:40.573Z";"annetenfred";"4.9";"369";"7";"0";"";"538";"1821"
"6113362561";"Grijs shirt.";"";"Veel gedragen shirt.";"Satisfactory";"XL";"https://www.vinted.nl/items/6113362561-grijs-shirt";"Grey, Green";"1";"27";"Nederland";"3";"0.85";"3.85";"";"a day ago";"2025-04-10T17:34:53.069Z";"guusje_16";"5";"12";"2";"3";"";"8";"1807"
"5947327086";"";"";"";"";"";"https://www.vinted.nl/items/5947327086-blousje";"";"0";"0";"Nederland";"0";"0.95";"5.95";"";"";"2025-04-11T08:50:51.539Z";"kledingkastvanlevi";"4.9";"156";"6";"40";"";"123";"1043"
"5593496726";"Prachtige sandalen met hoge hak van Mace";"";"Prachtige kobaltblauwe hakken van Mace hak toch iets te hoog. Nog in prima staat bijna nieuw";"Very good";"40";"https://www.vinted.nl/items/5593496726-prachtige-sandalen-met-hoge-hak-van-mace";"Blue";"0";"8";"Nederland";"10";"1.2";"11.2";"";"3 months ago";"2025-04-10T21:26:42.117Z";"lndj2";"4.9";"51";"2";"0";"";"32";"543"
"6113752405";"Spijkerjas Colourful Rebel";"";"Maats S/M
bovenste deel 100% katoen
onderste deel 20% wol 80% polyester";"Very good";"S / 36 / 8";"https://www.vinted.nl/items/6113752405-spijkerjas-colourful-rebel";"Blue";"1";"114";"Nederland";"5";"0.95";"5.95";"";"2 days ago";"2025-04-10T20:31:47.270Z";"dionne_sprengers";"4.8";"48";"8";"1";"";"32";"1079"
"6001480579";"Badstof setje babystyling 62/68";"";"Ziet er echt nog super mooi uit! Lekker luchtig setje.

#hemd #hemdje #hempje #kortebroek #short #babystyling #badstof #zomer #summer #mooiweer
#jenniferdejong94maat68 
#jenniferdejong94maat62 
#jenniferdejong94babystyling... more";"Very good";"6-9 months / 68 cm";"https://www.vinted.nl/items/6001480579-badstof-setje-babystyling-6268";"Beige";"0";"7";"Drachten, Nederland";"14.95";"1.45";"16.4";"";"3 weeks ago";"2025-04-10T21:04:22.307Z";"jenniferdejong94";"5";"347";"60";"111";"";"223";"1645"
"6113420619";"Dames Star wars pyjama/huispak.";"";"Baby yoda pyjama/huispak, groen, star wars.";"Very good";"XL / 42 / 14";"https://www.vinted.nl/items/6113420619-dames-star-wars-pyjamahuispak";"Mint, Black";"1";"33";"Nederland";"4";"0";"";"";"3 hours ago";"2025-04-08T21:08:17.973Z";"guusje_16";"5";"12";"2";"3";"";"11";"123"
"5586083410";"Werkbroek met riem 4-work Cordura";"";"Nieuw in verpakking
Maat XL/xxl";"New with tags";"XXL";"https://www.vinted.nl/items/5586083410-werkbroek-met-riem-4-work-cordura";"Black";"5";"104";"";"25";"1.95";"26.95";"";"3 months ago";"2025-04-10T22:31:40.912Z";"";"";"";"";"";"";"";"263"
"5782346862";"Dsquared2 broek 33";"";"Kleur blauw
Amper gedragen";"Very good";"W33";"https://www.vinted.nl/items/5782346862-dsquared2-broek-33";"Navy";"0";"4";"Nederland";"75";"4.45";"79.45";"";"8 weeks ago";"2025-04-11T09:10:16.234Z";"che3101";"4.9";"352";"19";"1";"";"556";"1816"
